,ids,growth,status
197,{'AAFOLC_06755'},0.0444737760518217,optimal
198,{'AAFOLC_22100'},0.04447377605182229,optimal
199,{'AAFOLC_17875'},0.04447377605182229,optimal
200,{'AAFOLC_02440'},-8.466704715435325e-18,optimal
201,{'AAFOLC_11640'},0.04447377605182076,optimal
202,{'AAFOLC_15560'},0.04447377605182229,optimal
203,{'AAFOLC_11015'},0.04447377605182229,optimal
204,{'AAFOLC_07745'},0.04447377605182229,optimal
205,{'AAFOLC_10305'},0.04447377605182229,optimal
206,{'AAFOLC_01380'},6.558575508363342e-14,optimal
207,{'AAFOLC_06390'},0.04447377605181795,optimal
208,{'AAFOLC_02465'},0.04447377605182229,optimal
209,{'AAFOLC_08495'},0.04447377605182229,optimal
210,{'AAFOLC_10180'},0.04447377605182229,optimal
211,{'AAFOLC_10875'},0.04447377605182229,optimal
212,{'AAFOLC_00965'},-5.118517601916027e-17,optimal
213,{'AAFOLC_11600'},0.04447377605179822,optimal
214,{'AAFOLC_19135'},-8.466704715435325e-18,optimal
215,{'AAFOLC_01455'},0.04447377605182123,optimal
216,{'AAFOLC_03905'},0.04447377605182229,optimal
217,{'AAFOLC_20435'},6.204309270798318e-17,optimal
218,{'AAFOLC_15770'},0.0,optimal
219,{'AAFOLC_08010'},0.044473776051821366,optimal
220,{'AAFOLC_04685'},0.044473776051822886,optimal
221,{'AAFOLC_05560'},0.044473776051822886,optimal
222,{'AAFOLC_01800'},0.044473776051822886,optimal
223,{'AAFOLC_17615'},0.044473776051822886,optimal
224,{'AAFOLC_08295'},-6.072577092260537e-17,optimal
225,{'AAFOLC_15670'},0.04447377605181741,optimal
226,{'AAFOLC_18145'},0.04447377605182229,optimal
227,{'AAFOLC_21075'},0.04447377605182229,optimal
228,{'AAFOLC_16420'},-1.874386691515178e-16,optimal
229,{'AAFOLC_15040'},0.04447377605181708,optimal
230,{'AAFOLC_03235'},1.3764979815755303e-16,optimal
231,{'AAFOLC_20925'},0.044473776051822046,optimal
232,{'AAFOLC_02735'},1.3764979815755303e-16,optimal
233,{'AAFOLC_06605'},0.04447377605182303,optimal
234,{'AAFOLC_10955'},0.04447377605182229,optimal
235,{'AAFOLC_22360'},0.04447377605182229,optimal
236,{'AAFOLC_20755'},0.04447377605182229,optimal
237,{'AAFOLC_07175'},0.04447377605182229,optimal
238,{'AAFOLC_07340'},0.04447377605182229,optimal
239,{'AAFOLC_15655'},0.04447377605182229,optimal
240,{'AAFOLC_00310'},0.04447377605182229,optimal
241,{'AAFOLC_17270'},0.04447377605182229,optimal
242,{'AAFOLC_05170'},0.04447377605182229,optimal
243,{'AAFOLC_18795'},0.04447377605182229,optimal
244,{'AAFOLC_16075'},0.04447377605182229,optimal
245,{'AAFOLC_17405'},0.04447377605182229,optimal
246,{'AAFOLC_19155'},0.04447377605182229,optimal
247,{'AAFOLC_10525'},0.04447377605182229,optimal
248,{'AAFOLC_09800'},0.04447377605182229,optimal
249,{'AAFOLC_02910'},1.3307598596932454e-18,optimal
250,{'AAFOLC_05800'},0.04447377605182059,optimal
251,{'AAFOLC_10880'},0.044473776051817,optimal
252,{'AAFOLC_01285'},0.044473776051817,optimal
253,{'AAFOLC_22450'},-8.612253601195889e-17,optimal
254,{'AAFOLC_17705'},0.044473776051821144,optimal
255,{'AAFOLC_04110'},0.04447366327713333,optimal
256,{'AAFOLC_12935'},0.044473776051819826,optimal
257,{'AAFOLC_09195'},-4.2764361027258946e-13,optimal
258,{'AAFOLC_03545'},0.04447377605182355,optimal
259,{'AAFOLC_04780'},0.044473776051817,optimal
260,{'AAFOLC_18695'},0.044473776051817,optimal
261,{'AAFOLC_00670'},0.044473776051817,optimal
262,{'AAFOLC_21905'},0.044473738460192196,optimal
263,{'AAFOLC_10735'},0.04447377605182599,optimal
264,{'AAFOLC_03655'},0.04447377605182245,optimal
265,{'AAFOLC_17795'},0.04447377605182245,optimal
266,{'AAFOLC_09080'},0.04447377605182245,optimal
267,{'AAFOLC_01880'},0.04447377605182245,optimal
268,{'AAFOLC_02090'},0.04447377605182245,optimal
