,ids,growth,status
229,{'AAFOLC_08785'},0.10879416865747833,optimal
230,{'AAFOLC_02075'},0.10879416865747833,optimal
231,{'AAFOLC_20325'},0.10879416865747833,optimal
232,{'AAFOLC_04135'},4.420208086693317e-16,optimal
233,{'AAFOLC_15085'},0.10879416865747785,optimal
234,{'AAFOLC_05865'},-2.0893167854020284e-17,optimal
235,{'AAFOLC_00700'},0.10879416865747835,optimal
236,{'AAFOLC_10325'},0.10879416865747837,optimal
237,{'AAFOLC_07340'},0.10879416865747837,optimal
238,{'AAFOLC_19440'},0.10879416865747837,optimal
239,{'AAFOLC_02425'},0.10879416865747837,optimal
240,{'AAFOLC_03885'},-2.2232705264587873e-17,optimal
241,{'AAFOLC_03700'},0.10879416865747865,optimal
242,{'AAFOLC_09270'},0.10879416865747837,optimal
243,{'AAFOLC_11520'},0.10879416865747837,optimal
244,{'AAFOLC_02415'},0.10879416865747837,optimal
245,{'AAFOLC_08295'},1.5186236246063218e-16,optimal
246,{'AAFOLC_09460'},0.10879416865747797,optimal
247,{'AAFOLC_01061'},0.10879416865747837,optimal
248,{'AAFOLC_15335'},9.383067321889204e-17,optimal
249,{'AAFOLC_22480'},0.10879416865747779,optimal
250,{'AAFOLC_14095'},0.10879416865747837,optimal
251,{'AAFOLC_10485'},0.10879416865747837,optimal
252,{'AAFOLC_07215'},0.10879416865747837,optimal
253,{'AAFOLC_16485'},0.10879416865747837,optimal
254,{'AAFOLC_15835'},-2.1377624178597976e-17,optimal
255,{'AAFOLC_18100'},0.10879416865747843,optimal
256,{'AAFOLC_10505'},0.1087941686574791,optimal
257,{'AAFOLC_21075'},0.1087941686574791,optimal
258,{'AAFOLC_10560'},0.1087941686574791,optimal
259,{'AAFOLC_02470'},0.1087941686574791,optimal
260,{'AAFOLC_17165'},0.1087941686574791,optimal
261,{'AAFOLC_17615'},0.1087941686574791,optimal
262,{'AAFOLC_20850'},0.1087941686574791,optimal
263,{'AAFOLC_09750'},0.1087941686574791,optimal
264,{'AAFOLC_16430'},0.1087941686574791,optimal
265,{'AAFOLC_05845'},0.1087941686574791,optimal
266,{'AAFOLC_07800'},0.1087941686574791,optimal
267,{'AAFOLC_09645'},0.1087941686574791,optimal
268,{'AAFOLC_16855'},0.1087941686574791,optimal
269,{'AAFOLC_02485'},0.1087941686574791,optimal
270,{'AAFOLC_07175'},0.1087941686574791,optimal
271,{'AAFOLC_10525'},0.1087941686574791,optimal
272,{'AAFOLC_08335'},0.1087941686574791,optimal
273,{'AAFOLC_04905'},2.1234397778264045e-16,optimal
274,{'AAFOLC_17475'},0.0,optimal
275,{'AAFOLC_19185'},0.10879416865747865,optimal
276,{'AAFOLC_14765'},0.10879416865747875,optimal
277,{'AAFOLC_13370'},0.10879416865747875,optimal
278,{'AAFOLC_04170'},6.185762784851536e-16,optimal
279,{'AAFOLC_15115'},0.10879416865747833,optimal
280,{'AAFOLC_00660'},0.10879416865747875,optimal
281,{'AAFOLC_04705'},0.10879416865747875,optimal
282,{'AAFOLC_01820'},0.10879416865747875,optimal
283,{'AAFOLC_22470'},0.10879416865747875,optimal
284,{'AAFOLC_19130'},0.10879416865747875,optimal
285,{'AAFOLC_02090'},0.10879416865747875,optimal
286,{'AAFOLC_18375'},0.10879416865747875,optimal
287,{'AAFOLC_02440'},8.25424446796503e-18,optimal
288,{'AAFOLC_10310'},0.10879416865747812,optimal
289,{'AAFOLC_13325'},0.10879416865747875,optimal
290,{'AAFOLC_02700'},0.10879416865747875,optimal
291,{'AAFOLC_21840'},0.10879416865747875,optimal
292,{'AAFOLC_13740'},0.10879416865747875,optimal
293,{'AAFOLC_17405'},0.10879416865747875,optimal
294,{'AAFOLC_10815'},0.10879416865747875,optimal
295,{'AAFOLC_01990'},0.10879416865747875,optimal
296,{'AAFOLC_07380'},0.10879416865747875,optimal
297,{'AAFOLC_04120'},0.10879349379815743,optimal
298,{'AAFOLC_03900'},0.1087941686574781,optimal
299,{'AAFOLC_16170'},0.10879416865747875,optimal
300,{'AAFOLC_11020'},0.10879416865747875,optimal
301,{'AAFOLC_15745'},0.10879416865747875,optimal
302,{'AAFOLC_02735'},-9.117597369184338e-18,optimal
303,{'AAFOLC_10150'},-8.975277418508141e-17,optimal
304,{'AAFOLC_10125'},0.10879416865747878,optimal
305,{'AAFOLC_19450'},0.10879416865747875,optimal
306,{'AAFOLC_15785'},-8.829151154565445e-18,optimal
307,{'AAFOLC_18275'},0.10879416865747787,optimal
308,{'AAFOLC_13710'},2.580295655872318e-17,optimal
309,{'AAFOLC_00835'},0.0,optimal
310,{'AAFOLC_00890'},0.0,optimal
311,{'AAFOLC_07485'},0.1087941686574783,optimal
312,{'AAFOLC_02085'},0.10879416865747066,optimal
