,ids,growth,status
397,{'AAFOLC_07345'},0.17598182343000995,optimal
398,{'AAFOLC_02450'},0.17598182343000995,optimal
399,{'AAFOLC_10020'},0.17598182343000995,optimal
400,{'AAFOLC_21405'},0.17598182343000995,optimal
401,{'AAFOLC_08635'},0.17598182343000995,optimal
402,{'AAFOLC_19255'},0.17598182343000995,optimal
403,{'AAFOLC_10740'},0.17598182343001043,optimal
404,{'AAFOLC_22485'},0.1759818234300106,optimal
405,{'AAFOLC_21315'},0.17598182343001037,optimal
406,{'AAFOLC_20350'},0.17598182343001037,optimal
407,{'AAFOLC_11030'},0.17598182343001037,optimal
408,{'AAFOLC_03395'},0.17598182343001037,optimal
409,{'AAFOLC_10780'},0.17598182343001037,optimal
410,{'AAFOLC_00365'},3.439785669224944e-13,optimal
411,{'AAFOLC_05110'},0.17598182343001048,optimal
412,{'AAFOLC_08485'},0.17598182343001026,optimal
413,{'AAFOLC_06670'},0.17598182343001037,optimal
414,{'AAFOLC_13235'},-8.50085546564372e-18,optimal
415,{'AAFOLC_08170'},0.17598182343000998,optimal
416,{'AAFOLC_04810'},0.17598182343001037,optimal
417,{'AAFOLC_09435'},0.17598182343001037,optimal
418,{'AAFOLC_10875'},0.17598182343001037,optimal
419,{'AAFOLC_22125'},0.17598182343001037,optimal
420,{'AAFOLC_06690'},0.17598182343001037,optimal
421,{'AAFOLC_10275'},0.17598182343001037,optimal
422,{'AAFOLC_01225'},2.912566798816916e-16,optimal
423,{'AAFOLC_08950'},0.1759818234300099,optimal
424,{'AAFOLC_17045'},0.17598182343001037,optimal
425,{'AAFOLC_00800'},0.17598182343001037,optimal
426,{'AAFOLC_01060'},-1.6198848338755246e-16,optimal
427,{'AAFOLC_21930'},0.17598182343000968,optimal
428,{'AAFOLC_15380'},-2.1617182215333006e-16,optimal
429,{'AAFOLC_20925'},0.17598182343000995,optimal
430,{'AAFOLC_08340'},-1.356842924301903e-16,optimal
431,{'AAFOLC_05775'},0.0,optimal
432,{'AAFOLC_21310'},0.17598182343001037,optimal
433,{'AAFOLC_14565'},0.17598182343001292,optimal
434,{'AAFOLC_18495'},0.17598182343001087,optimal
435,{'AAFOLC_18145'},0.17598182343001087,optimal
436,{'AAFOLC_17860'},0.17598182343001087,optimal
437,{'AAFOLC_10770'},0.17598182343001087,optimal
438,{'AAFOLC_15765'},0.17598182343001087,optimal
439,{'AAFOLC_08450'},0.17598182343001087,optimal
440,{'AAFOLC_02555'},0.17598182343001087,optimal
441,{'AAFOLC_04235'},0.17598182343001087,optimal
442,{'AAFOLC_03620'},6.265742272230316e-16,optimal
443,{'AAFOLC_05175'},0.1759818234300094,optimal
444,{'AAFOLC_04330'},0.17598182343001012,optimal
445,{'AAFOLC_02010'},0.17598182343001012,optimal
446,{'AAFOLC_09535'},-3.426319886126132e-18,optimal
447,{'AAFOLC_10285'},0.1759818234300106,optimal
448,{'AAFOLC_10690'},0.17598182343001037,optimal
449,{'AAFOLC_00400'},0.17598182343001095,optimal
450,{'AAFOLC_20235'},0.17598182343001015,optimal
451,{'AAFOLC_02330'},0.17598182343001015,optimal
452,{'AAFOLC_15385'},0.17598182343001015,optimal
453,{'AAFOLC_07990'},0.17598182343001015,optimal
454,{'AAFOLC_14965'},0.17598182343001015,optimal
455,{'AAFOLC_18425'},0.17598182343001015,optimal
456,{'AAFOLC_06860'},0.17598182343001015,optimal
457,{'AAFOLC_20490'},0.17598182343001015,optimal
458,{'AAFOLC_03365'},0.17598182343001015,optimal
459,{'AAFOLC_03355'},0.17598182343001015,optimal
460,{'AAFOLC_10995'},0.17598182343001015,optimal
461,{'AAFOLC_14460'},0.17598182343001015,optimal
462,{'AAFOLC_07350'},0.17598182343001015,optimal
463,{'AAFOLC_10870'},0.17598182343001015,optimal
464,{'AAFOLC_17070'},0.17598182343001015,optimal
465,{'AAFOLC_18485'},0.1759578905700477,optimal
466,{'AAFOLC_02750'},0.17598182343001015,optimal
467,{'AAFOLC_09060'},0.17598182343001015,optimal
468,{'AAFOLC_17705'},0.17598182343001015,optimal
469,{'AAFOLC_07470'},1.4553197293408939e-19,optimal
470,{'AAFOLC_14990'},6.629377219404646e-28,optimal
471,{'AAFOLC_13070'},0.0,optimal
472,{'AAFOLC_05690'},0.0,optimal
473,{'AAFOLC_15560'},0.17598182343000962,optimal
474,{'AAFOLC_05150'},0.17598182343001018,optimal
475,{'AAFOLC_13755'},0.17598182343001018,optimal
476,{'AAFOLC_13450'},0.17598182343001076,optimal
477,{'AAFOLC_09890'},0.17598182343001076,optimal
478,{'AAFOLC_12935'},0.17598182343001076,optimal
479,{'AAFOLC_06700'},0.17598182343001076,optimal
480,{'AAFOLC_05530'},0.17598182343001076,optimal
481,{'AAFOLC_17670'},0.17598182343001076,optimal
482,{'AAFOLC_04935'},0.17598182343001076,optimal
483,{'AAFOLC_17440'},0.17598182343001076,optimal
484,{'AAFOLC_04070'},0.17598182343001076,optimal
485,{'AAFOLC_17050'},0.17598182343001076,optimal
486,{'AAFOLC_17880'},0.17598182343001076,optimal
487,{'AAFOLC_14980'},-2.3809047021636575e-17,optimal
488,{'AAFOLC_20300'},0.17598182343000976,optimal
489,{'AAFOLC_11130'},0.17598182343001012,optimal
490,{'AAFOLC_02725'},6.323958303590064e-17,optimal
491,{'AAFOLC_01880'},0.1759818234300101,optimal
492,{'AAFOLC_08370'},0.17598182343001012,optimal
493,{'AAFOLC_09225'},2.4131969478915028e-14,optimal
