,carbon_source,flux_minimum,carbon_yield_minimum,mass_yield_minimum,flux_maximum,carbon_yield_maximum,mass_yield_maximum,EX_h2_e,EX_o2_e
188,EX_co2_e,0.0,0.0,,0.0046333662854128365,9.374135826350658,,-17.579310344827586,-9.827767695099789
189,EX_co2_e,0.0,0.0,,0.006950049428120671,9.374135826352127,,-17.579310344827586,-9.612159709618846
190,EX_co2_e,0.0,0.0,,0.009266732570829005,9.374135826353788,,-17.579310344827586,-9.396551724137904
191,EX_co2_e,0.0,0.0,,0.011583415713537588,9.374135826355056,,-17.579310344827586,-9.18094373865696
192,EX_co2_e,0.0,0.0,,0.013900098856243841,9.374135826353779,,-17.579310344827586,-8.965335753176019
193,EX_co2_e,0.0,8.980700886525808e-40,,0.016216781998952424,9.374135826354657,,-17.579310344827586,-8.749727767695077
194,EX_co2_e,0.0,0.0,,0.018533465141659176,9.374135826354062,,-17.579310344827586,-8.534119782214134
195,EX_co2_e,0.0,0.0,,0.020850148284368174,9.374135826354964,,-17.579310344827586,-8.318511796733192
196,EX_co2_e,0.0,0.0,,0.02316683142707401,9.374135826353992,,-17.579310344827586,-8.10290381125225
197,EX_co2_e,0.0,0.0,,0.025483514569782803,9.374135826354605,,-17.579310344827586,-7.887295825771307
198,EX_co2_e,0.0,0.0,,0.02780019771249197,9.374135826355348,,-17.579310344827586,-7.671687840290366
199,EX_co2_e,0.0,0.0,,0.030116880855197016,9.374135826354202,,-17.579310344827586,-7.456079854809423
200,EX_co2_e,0.0,0.0,,0.032433563997904535,9.374135826354184,,-17.579310344827586,-7.240471869328481
201,EX_co2_e,0.0,0.0,,0.03475024714061418,9.374135826354957,,-17.579310344827586,-7.024863883847538
202,EX_co2_e,0.0,0.0,,0.02136414028993695,5.729351816861138,,-17.579310344827586,-6.809255898366596
203,EX_co2_e,,,,,,,-17.579310344827586,-6.593647912885653
204,EX_co2_e,,,,,,,-17.579310344827586,-6.378039927404711
205,EX_co2_e,,,,,,,-17.579310344827586,-6.162431941923769
206,EX_co2_e,,,,,,,-17.579310344827586,-5.9468239564428265
207,EX_co2_e,,,,,,,-17.579310344827586,-5.731215970961884
208,EX_co2_e,,,,,,,-17.579310344827586,-5.5156079854809414
209,EX_co2_e,,,,,,,-17.579310344827586,-5.299999999999999
210,EX_co2_e,,,,,,,-17.275862068965516,-11.552631578947327
211,EX_co2_e,,,,,,,-17.275862068965516,-11.337023593466386
212,EX_co2_e,,,,,,,-17.275862068965516,-11.121415607985442
213,EX_co2_e,,,,,,,-17.275862068965516,-10.9058076225045
214,EX_co2_e,,,,,,,-17.275862068965516,-10.690199637023557
215,EX_co2_e,,,,,,,-17.275862068965516,-10.474591651542616
216,EX_co2_e,,,,,,,-17.275862068965516,-10.258983666061674
217,EX_co2_e,0.0,0.0,,0.0,49.755770733238734,,-17.275862068965516,-10.04337568058073
218,EX_co2_e,0.0,0.0,,0.002316683142702493,9.37413582633322,,-17.275862068965516,-9.827767695099789
219,EX_co2_e,0.0,0.0,,0.004633366285405335,9.374135826331225,,-17.275862068965516,-9.612159709618846
220,EX_co2_e,0.0,0.0,,0.0069500494281123796,9.374135826337941,,-17.275862068965516,-9.396551724137904
221,EX_co2_e,0.0,0.0,,0.009266732570820519,9.374135826342425,,-17.275862068965516,-9.18094373865696
222,EX_co2_e,0.0,0.0,,0.01158341571352822,9.374135826344968,,-17.275862068965516,-8.965335753176019
223,EX_co2_e,0.0,0.0,,0.013900098856237454,9.374135826348102,,-17.275862068965516,-8.749727767695077
224,EX_co2_e,0.0,5.091562095503631e-44,,0.01621678199894581,9.374135826349638,,-17.275862068965516,-8.534119782214134
