,ATPM_flux,GAM_value,Mean_Difference,R2_Score
254,11.799999999999994,30,0.009526964789901815,0.0084199194764496
255,11.799999999999994,40,0.009526964789900293,0.008419919476723603
256,11.799999999999994,50,0.009526964789899511,0.008419919476874371
257,11.799999999999994,60,0.00952696478989854,0.008419919477055338
258,11.799999999999994,70,0.009526964789900843,0.008419919476624127
259,11.799999999999994,80,0.009526964789901244,0.008419919476546522
260,11.799999999999994,90,0.009526964789899981,0.008419919476783999
261,11.799999999999994,100,0.009526964789899558,0.008419919476867266
262,11.799999999999994,110,0.009526964789898775,0.008419919477008153
263,11.799999999999994,120,0.00952696478990314,0.008419919476211679
264,11.799999999999994,130,0.00952696478989875,0.008419919477015259
265,11.799999999999994,140,0.009526964789898371,0.00841991947708487
266,11.899999999999993,10,0.009526964789900717,0.00841991947664289
267,11.899999999999993,20,0.009526964789900618,0.008419919476674531
268,11.899999999999993,30,0.0095269647899018,0.008419919476453153
269,11.899999999999993,40,0.00952696478990023,0.008419919476734816
270,11.899999999999993,50,0.009526964789899416,0.00841991947689591
271,11.899999999999993,60,0.009526964789898595,0.008419919477049675
272,11.899999999999993,70,0.009526964789900843,0.008419919476624127
273,11.899999999999993,80,0.009526964789901216,0.008419919476552407
274,11.899999999999993,90,0.00952696478989997,0.008419919476786775
275,11.899999999999993,100,0.009526964789899572,0.008419919476863158
276,11.899999999999993,110,0.009526964789898769,0.008419919477009152
277,11.899999999999993,120,0.00952696478990312,0.008419919476223336
278,11.899999999999993,130,0.009526964789898751,0.00841991947701537
279,11.899999999999993,140,0.009526964789898324,0.00841991947709142
280,11.999999999999993,10,0.00952696478990072,0.00841991947664833
281,11.999999999999993,20,0.009526964789900644,0.008419919476656657
282,11.999999999999993,30,0.009526964789901749,0.008419919476455928
283,11.999999999999993,40,0.009526964789900247,0.00841991947673093
284,11.999999999999993,50,0.009526964789899568,0.008419919476865934
285,11.999999999999993,60,0.009526964789898505,0.008419919477062221
286,11.999999999999993,70,0.009526964789900845,0.00841991947662557
287,11.999999999999993,80,0.009526964789901267,0.008419919476542082
288,11.999999999999993,90,0.009526964789899972,0.008419919476785886
289,11.999999999999993,100,0.00952696478989956,0.00841991947686549
290,11.999999999999993,110,0.009526964789898779,0.008419919477005378
291,11.999999999999993,120,0.009526964789903032,0.008419919476226223
292,11.999999999999993,130,0.009526964789898755,0.008419919477015037
293,11.999999999999993,140,0.009526964789898291,0.008419919477094306
294,12.099999999999993,10,0.009526964789900727,0.008419919476637117
295,12.099999999999993,20,0.009526964789900555,0.008419919476687854
296,12.099999999999993,30,0.009526964789901777,0.008419919476453153
297,12.099999999999993,40,0.009526964789900212,0.008419919476737703
298,12.099999999999993,50,0.009526964789899391,0.008419919476904014
299,12.099999999999993,60,0.009526964789898562,0.008419919477052118
300,12.099999999999993,70,0.009526964789900843,0.008419919476624127
301,12.099999999999993,80,0.009526964789901284,0.008419919476537086
302,12.099999999999993,90,0.009526964789899969,0.008419919476785886
303,12.099999999999993,100,0.009526964789899567,0.00841991947686449
304,12.099999999999993,110,0.009526964789898788,0.008419919477005822
305,12.099999999999993,120,0.009526964789903126,0.00841991947621401
306,12.099999999999993,130,0.00952696478989876,0.008419919477013815
307,12.099999999999993,140,0.009526964789898331,0.008419919477089866
308,12.199999999999992,10,0.009526964789900708,0.008419919476646442
309,12.199999999999992,20,0.009526964789900639,0.008419919476657656
310,12.199999999999992,30,0.009526964789901761,0.008419919476454929
311,12.199999999999992,40,0.009526964789900252,0.00841991947672971
312,12.199999999999992,50,0.0095269647898996,0.008419919476856497
313,12.199999999999992,60,0.009526964789898538,0.008419919477059779
314,12.199999999999992,70,0.009526964789900843,0.008419919476624127
315,12.199999999999992,80,0.009526964789901272,0.008419919476541082
316,12.199999999999992,90,0.009526964789899959,0.008419919476787108
317,12.199999999999992,100,0.009526964789899567,0.008419919476865156
318,12.199999999999992,110,0.009526964789898796,0.008419919477003268
319,12.199999999999992,120,0.009526964789903093,0.008419919476222004
320,12.199999999999992,130,0.009526964789898767,0.008419919477012816
321,12.199999999999992,140,0.00952696478989835,0.008419919477088644
322,12.299999999999992,10,0.009526964789900718,0.008419919476639781
323,12.299999999999992,20,0.009526964789900599,0.008419919476682747
324,12.299999999999992,30,0.009526964789901785,0.008419919476451598
325,12.299999999999992,40,0.009526964789900283,0.008419919476724935
326,12.299999999999992,50,0.00952696478989949,0.008419919476877258
327,12.299999999999992,60,0.009526964789898453,0.008419919477078652
328,12.299999999999992,70,0.009526964789900845,0.00841991947662557
329,12.299999999999992,80,0.009526964789901244,0.008419919476546744
330,12.299999999999992,90,0.009526964789899972,0.00841991947678511
331,12.299999999999992,100,0.009526964789899573,0.00841991947686227
332,12.299999999999992,110,0.009526964789898775,0.008419919477007487
333,12.299999999999992,120,0.009526964789903019,0.008419919476228999
334,12.299999999999992,130,0.009526964789898838,0.008419919477005822
335,12.299999999999992,140,0.009526964789898331,0.008419919477087978
336,12.399999999999991,10,0.009526964789900694,0.008419919476652993
337,12.399999999999991,20,0.009526964789900972,0.008419919476598814
338,12.399999999999991,30,0.009526964789901818,0.008419919476449711
339,12.399999999999991,40,0.00952696478990031,0.008419919476720938
340,12.399999999999991,50,0.009526964789899584,0.00841991947686016
341,12.399999999999991,60,0.009526964789898507,0.00841991947707077
342,12.399999999999991,70,0.009526964789900843,0.008419919476624127
343,12.399999999999991,80,0.009526964789901251,0.008419919476545745
344,12.399999999999991,90,0.009526964789899962,0.00841991947678733
345,12.399999999999991,100,0.009526964789899594,0.008419919476859494
346,12.399999999999991,110,0.009526964789898779,0.0084199194770056
347,12.399999999999991,120,0.009526964789903164,0.008419919476215454
348,12.399999999999991,130,0.009526964789898831,0.008419919477001825
349,12.399999999999991,140,0.009526964789898352,0.008419919477084647
350,12.499999999999991,10,0.009526964789900706,0.008419919476641002
351,12.499999999999991,20,0.009526964789900668,0.008419919476646887
352,12.499999999999991,30,0.009526964789901865,0.00841991947644094
353,12.499999999999991,40,0.009526964789900286,0.008419919476723603
354,12.499999999999991,50,0.009526964789899537,0.008419919476868376
355,12.499999999999991,60,0.009526964789898446,0.00841991947707299
356,12.499999999999991,70,0.009526964789900843,0.008419919476624127
357,12.499999999999991,80,0.009526964789901267,0.008419919476541637
358,12.499999999999991,90,0.009526964789899962,0.00841991947678744
359,12.499999999999991,100,0.00952696478989957,0.008419919476863602
360,12.499999999999991,110,0.009526964789898793,0.008419919477004378
361,12.499999999999991,120,0.009526964789903116,0.008419919476217674
362,12.499999999999991,130,0.00952696478989884,0.008419919477003046
363,12.499999999999991,140,0.009526964789898349,0.008419919477087201
364,12.59999999999999,10,0.009526964789900661,0.00841991947665821
365,12.59999999999999,20,0.00952696478990092,0.008419919476609916
366,12.59999999999999,30,0.009526964789901836,0.008419919476445936
367,12.59999999999999,40,0.009526964789900335,0.008419919476714832
368,12.59999999999999,50,0.009526964789899452,0.00841991947688514
369,12.59999999999999,60,0.00952696478989865,0.008419919477039794
