id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd02030_c0	3-phosphoshikimate [c0]	C7H8O8P	-3	QYOJSKGCWNAKGW-PBXRRBTRSA-K	O=C([O-])C1=CC(OP(=O)([O-])[O-])C(O)C(O)C1	-383.79	C03175	cpd02030
cpd00873_c0	Nicotinate ribonucleotide [c0]	C11H12NO9P	-2	JOUIQRNQJGXQDC-ZYUZMQFOSA-L	O=C([O-])c1ccc[n+](C2OC(COP(=O)([O-])[O-])C(O)C2O)c1	-380.18	C01185	cpd00873
cpd03471_c0	Nicotinate D-ribonucleoside [c0]	C11H13NO6	0	PUEDDPCUCPRQNY-ZYUZMQFOSA-N	O=C([O-])c1ccc[n+](C2OC(CO)C(O)C2O)c1	-167.68	C05841	cpd03471
cpd00219_c0	Prephenate [c0]	C10H8O6	-2	FPWMCUPFBRFMLH-XGAOUMNUSA-L	O=C([O-])C(=O)CC1(C(=O)[O-])C=CC(O)C=C1	-186.17	C00254	cpd00219
cpd00868_c0	p-hydroxyphenylpyruvate [c0]	C9H7O4	-1	KKADPXVIOXHVKN-UHFFFAOYSA-M	O=C(O)C(=O)Cc1ccc([O-])cc1	-115.3	C01179	cpd00868
cpd00485_c0	D-Mannose1-phosphate [c0]	C6H11O9P	-2	HXXFSFRBOHSIMQ-RWOPYEJCSA-L	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	-430.78	C00636	cpd00485
cpd00083_c0	GDP-mannose [c0]	C16H23N5O16P2	-2	MVMSCBBUIHUTGJ-GDJBGNAASA-L	N=c1nc([O-])c2ncn(C3OC(COP(=O)([O-])OP(=O)(O)OC4OC(CO)C(O)C(O)C4O)C(O)C3O)c2[nH]1	-673.08	C00096	cpd00083
cpd00044_c0	3-phosphoadenylylsulfate [c0]	C10H11N5O13P2S	-4	GACDQMDRPRGCTN-KQYNXXCUSA-J	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OS(=O)(=O)[O-])C(OP(=O)([O-])[O-])C1O	-580.35	C00053	cpd00044
cpd01335_c0	Octanoyl-CoA [c0]	C29H46N7O17P3S	-4	KQMZYOXOBSXMII-CECATXLMSA-J	CCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-776.11	C01944	cpd01335
cpd03130_c0	(2E)-Octenoyl-CoA [c0]	C29H44N7O17P3S	-4	CPSDNAXXKWVYIY-NTLMCJQISA-J	CCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-755.3	C05276	cpd03130
cpd00508_c0	3MOP [c0]	C6H9O3	-1	JVQYSWDUAOAHFM-BYPYZUCNSA-M	CCC(C)C(=O)C(=O)[O-]	-109.64	C00671	cpd00508
cpd14702_c0	2-Methyl-1-hydroxybutyl-TPP [c0]	C17H27N4O8P2S	-1	CUBSXOWPMAOFDG-MYHCZTBNSA-M	CCC(C)C(O)c1sc(CCOP(=O)([O-])OP(=O)([O-])O)c(C)[n+]1Cc1cnc(C)[nH]c1=N	-402.1	C15978	cpd14702
cpd00504_c0	LL-2,6-Diaminopimelate [c0]	C7H14N2O4	0	GMKMEZVLHJARHF-WHFBIAKZSA-N	NC(CCCC(N)C(=O)O)C(=O)O	-163.68	C00666	cpd00504
cpd00516_c0	meso-2,6-Diaminopimelate [c0]	C7H14N2O4	0	GMKMEZVLHJARHF-SYDPRGILSA-N	NC(CCCC(N)C(=O)O)C(=O)O	-163.68	C00680	cpd00516
cpd00905_c0	Guanosine 3',5'-bis(diphosphate) [c0]	C10H12N5O17P4	-5	BUFLLCUFNHESEH-UUOKFMHZSA-I	N=c1nc([O-])c2ncn(C3OC(COP(=O)(O)OP(=O)([O-])[O-])C(OP(=O)(O)OP(=O)([O-])[O-])C3O)c2[nH]1	-936.8	C01228	cpd00905
cpd11585_c0	L-alanylglycine [c0]	C5H10N2O3	0	CXISPYVYMQWFLE-VKHMYHEASA-N	CC(N)C(O)=NCC(=O)O	-118.5		cpd11585
cpd00035_c0	L-Alanine [c0]	C3H7NO2	0	QNAYBMKLOCPYGJ-REOHCLBHSA-N	CC(N)C(=O)O	-87.92	C00041	cpd00035
cpd00075_c0	Nitrite [c0]	NO2	-1	IOVCWXUNBOPUCH-UHFFFAOYSA-M	O=N[O-]	-8.9	C00088	cpd00075
cpd00157_c0	Glycerone [c0]	C3H6O3	0	RXKJFZQQPQGTFL-UHFFFAOYSA-N	O=C(CO)CO	-108.16	C00184	cpd00157
cpd00246_e0	Inosine [e0]	C10H12N4O5	0	UGQMRVRMYYASKQ-KQYNXXCUSA-N	OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O	-101.08	C00294	cpd00246
cpd00246_c0	Inosine [c0]	C10H12N4O5	0	UGQMRVRMYYASKQ-KQYNXXCUSA-N	OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O	-101.08	C00294	cpd00246
cpd02547_c0	(R)-1-Aminopropan-2-yl phosphate [c0]	C3H9NO4P	-1	YBOLZUJJGUZUDC-GSVOUGTGSA-M	CC(CN)OP(=O)([O-])O	-257.2	C04122	cpd02547
cpd03917_c0	Adenosylcobyric acid [c0]	C55H79CoN15O11	3	GOELZEWZSUSKBO-AVFCAEGCSA-M	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C(CC(=N)O)C4(C)CCC(=O)O)C4(C)N=C1C(CCC(=N)O)C4(C)CC(=N)O)C(CCC(=N)O)C3(C)C)C(CCC(=N)[O-])C2(C)CC(=N)O.[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+2]		C06507	cpd03917
cpd03919_c0	Adenosyl cobinamide phosphate [c0]	C58H86CoN16O14P	2	MQCMBMUJJHSGIF-QMUWONGRSA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)[O-])C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)[O-].[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+2]		C06509	cpd03919
cpd00017_c0	S-Adenosyl-L-methionine [c0]	C15H23N6O5S	1	MEFKEPWMEQBLKI-AIRLBKTGSA-O	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	-66.63	C00019	cpd00017
cpd01620_c0	Precorrin 2 [c0]	C42H41N4O16	-7	OQIIYZQTTMKFAU-ZNLOQLQNSA-G	CC1(CC(=O)O)C2=Cc3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])C=C3NC(=CC(=N2)C1CCC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-]		C02463	cpd01620
cpd00019_c0	S-Adenosyl-homocysteine [c0]	C14H20N6O5S	0	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	-76.11	C00021	cpd00019
cpd03420_c0	Precorrin 3A [c0]	C43H43N4O16	-7	AILJETHLKULYHE-IHDLTXBCSA-G	CC1=C2NC(=CC3=NC(=Cc4[nH]c(c(CCC(=O)[O-])c4CC(=O)[O-])Cc4[nH]c1c(CC(=O)[O-])c4CCC(=O)[O-])C(CCC(=O)[O-])C3(C)CC(=O)[O-])C(CCC(=O)[O-])C2(C)CC(=O)O		C05772	cpd03420
cpd00689_c0	Porphobilinogen [c0]	C10H13N2O4	-1	QSHWIQZFGQKFMA-UHFFFAOYSA-M	NCc1[nH]cc(CCC(=O)[O-])c1CC(=O)O	-118.18	C00931	cpd00689
cpd00755_c0	Hydroxymethylbilane [c0]	C40H38N4O17	-8	WDFJYRZCZIUBPR-UHFFFAOYSA-F	O=C([O-])CCc1c[nH]c(Cc2[nH]c(Cc3[nH]c(Cc4[nH]c(CO)c(CC(=O)[O-])c4CCC(=O)[O-])c(CC(=O)[O-])c3CCC(=O)[O-])c(CC(=O)[O-])c2CCC(=O)[O-])c1CC(=O)[O-]	-479.5	C01024	cpd00755
cpd00196_c0	Acetylphosphate [c0]	C2H3O5P	-2	LIPOUNRJVLNBCD-UHFFFAOYSA-L	CC(=O)OP(=O)([O-])[O-]	-301.65	C00227	cpd00196
cpd11472_c0	Hexanoyl-ACP [c0]	C17H31N2O8PRS	-2				C05749	cpd11472
cpd11490_c0	3-oxooctanoyl-acp [c0]	C19H34N2O9PRS	-2				C05750	cpd11490
cpd15529_c0	phosphatidylethanolamine ditetradecanoyl [c0]	C33H66NO8P	0			-347.71		cpd15529
cpd15336_c0	2-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl [c0]	C17H36NO7P	0			-332.94		cpd15336
cpd01101_c0	Carbamate [c0]	CH2NO2	-1	KXDHJXZQYSOELW-UHFFFAOYSA-M	NC(=O)[O-]	-95.7	C01563	cpd01101
cpd00655_c0	Dephospho-CoA [c0]	C21H33N7O13P2S	-2	KDTSHFARGAKYJN-IBOSZNHHSA-L	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C([O-])=NCCC([O-])=NCCS	-539.494	C00882	cpd00655
cpd00768_c0	N-Carbamoylsarcosine [c0]	C4H7N2O3	-1	SREKYKXYSQMOIB-UHFFFAOYSA-M	CN(CC(=O)[O-])C(=N)O	-115.69	C01043	cpd00768
cpd00068_c0	ITP [c0]	C10H12N4O14P3	-3	HAEJPQIATWHALX-KQYNXXCUSA-K	O=P([O-])([O-])OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)C(O)C1O	-729.58	C00081	cpd00068
cpd01775_c0	Phosphoribosyl-ATP [c0]	C15H20N5O20P4	-5	RKNHJBVBFHDXGR-KEOHHSTQSA-I	N=c1c2ncn(C3OC(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-1015.22	C02739	cpd01775
cpd00498_c0	2-Aceto-2-hydroxybutanoate [c0]	C6H9O4	-1	VUQLHQFKACOHNZ-LURJTMIESA-M	CCC(O)(C(C)=O)C(=O)[O-]	-151.56	C00659	cpd00498
cpd10162_c0	(R)-3-Hydroxy-3-methyl-2-oxopentanoate [c0]	C6H9O4	-1	YJVOWRAWFXRESP-ZCFIWIBFSA-M	CCC(C)(O)C(=O)C(=O)[O-]	-149.1	C14463	cpd10162
cpd11526_c0	7-methyl-3-hydroxy-octanoyl-ACP [c0]	C20H37N2O9PRS	-1					cpd11526
cpd11515_c0	12-methyl-tetra-decanoyl-ACP [c0]	C26H49N2O8PRS	-2					cpd11515
cpd00080_e0	Glycerol-3-phosphate [e0]	C3H7O6P	-2	AWUCVROLDVIAJX-GSVOUGTGSA-L	O=P([O-])([O-])OCC(O)CO	-328.68	C00093	cpd00080
cpd00203_c0	1,3-Bisphospho-D-glycerate [c0]	C3H4O10P2	-4	LJQLQCAXBUHEAZ-UWTATZPHSA-J	O=C(OP(=O)([O-])[O-])C(O)COP(=O)([O-])[O-]	-586.8	C00236	cpd00203
cpd00001_e0	H2O [e0]	H2O	0	XLYOFNOQVPJJNP-UHFFFAOYSA-N	O	-56.687	C00001	cpd00001
cpd00867_c0	Inositol 1-phosphate [c0]	C6H11O9P	-2	INAPMGSXUVUWAF-UOTPTPDRSA-L	O=P([O-])([O-])OC1C(O)C(O)C(O)C(O)C1O	-432.46	C01177	cpd00867
cpd00121_c0	L-Inositol [c0]	C6H12O6	0	CDAISMWEOUEBRE-GPIVLXJGSA-N	OC1C(O)C(O)C(O)C(O)C1O	-219.96	C00137	cpd00121
cpd00023_e0	L-Glutamate [e0]	C5H8NO4	-1	WHUUTDBJXJRKMK-VKHMYHEASA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00025	cpd00023
cpd00971_e0	Na+ [e0]	Na	1	FKNQFGJONOIPTF-UHFFFAOYSA-N	[Na+]		C01330	cpd00971
cpd00971_c0	Na+ [c0]	Na	1	FKNQFGJONOIPTF-UHFFFAOYSA-N	[Na+]		C01330	cpd00971
cpd00519_c0	D-methylmalonyl-CoA [c0]	C25H35N7O19P3S	-5	MZFOKIKEPGUZEN-IBNUZSNCSA-I	CC(C(=O)[O-])C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-863.85	C00683	cpd00519
cpd00492_c0	N-Acetyl-D-mannosamine [c0]	C8H15NO6	0	OVRNDRQMDRJTHS-ZTVVOAFPSA-N	CC(O)=NC1C(O)OC(CO)C(O)C1O	-212.63	C00645	cpd00492
cpd00282_c0	S-Dihydroorotate [c0]	C5H5N2O4	-1	UFIVEPVSAGBUSI-REOHCLBHSA-M	O=C(O)C1CC([O-])=NC(O)=N1	-151.52	C00337	cpd00282
cpd15500_c0	Menaquinone 8 [c0]	C51H72O2	0	PTWSIIUEOFZCHW-NTCAYCPXSA-N	CC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O	206.06		cpd15500
cpd00247_c0	Orotate [c0]	C5H3N2O4	-1	PXQPEWDEAKTCGB-UHFFFAOYSA-M	O=C(O)c1cc([O-])nc(O)n1	-142.48	C00295	cpd00247
cpd15499_c0	Menaquinol 8 [c0]	C51H74O2	0	OIEZRVBFVPGODT-WQWYCSGDSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1c(C)c(O)c2ccccc2c1O	180.271		cpd15499
cpd06704_c0	2-Hydroxycyclohexane-1-carboxyl-CoA [c0]	C28H43N7O18P3S	-3	OIFANTIHESWSAR-AZKLLKNGSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)C1CCCCC1O	-801.28	C09812	cpd06704
cpd06705_c0	2-Oxocyclohexane-1-carbonyl-CoA [c0]	C28H41N7O18P3S	-3	BGLNPJARTQOCKR-OXXAVVHVSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)C1CCCCC1=O	-794.72	C09813	cpd06705
cpd11537_c0	13-methyl-3-oxo-tetra-decanoyl-ACP [c0]	C26H47N2O9PRS	-1					cpd11537
cpd11538_c0	13-methyl-3-hydroxy-tetra-decanoyl-ACP [c0]	C26H49N2O9PRS	-1					cpd11538
cpd00774_c0	UroporphyrinogenIII [c0]	C40H36N4O16	-8	HUHWZXWWOFSFKF-UHFFFAOYSA-F	O=C([O-])CCc1c2[nH]c(c1CC(=O)[O-])Cc1[nH]c(c(CC(=O)[O-])c1CCC(=O)[O-])Cc1[nH]c(c(CC(=O)[O-])c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1CC(=O)[O-])C2		C01051	cpd00774
cpd00367_e0	Cytidine [e0]	C9H13N3O5	0	UHDGCWIWMRVCDJ-XVFCMESISA-N	N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1	-132.88	C00475	cpd00367
cpd00367_c0	Cytidine [c0]	C9H13N3O5	0	UHDGCWIWMRVCDJ-XVFCMESISA-N	N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1	-132.88	C00475	cpd00367
cpd15557_c0	phosphatidylserine dioctadecanoyl [c0]	C42H80NO10P	-2			-415.4		cpd15557
cpd15533_c0	phosphatidylethanolamine dioctadecanoyl [c0]	C41H82NO8P	0			-334.75		cpd15533
cpd00286_c0	Undecaprenylphosphate [c0]	C55H89O4P	-2	UFPHFKCTOZIAFY-RDQGWRCRSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])[O-]	49.72	C00348	cpd00286
cpd02862_c0	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala) [c0]	C40H62N9O26P2	-3	PFMVORMCVGOQKR-XNCOKRRHSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=O)O	-1046.45	C04702	cpd02862
cpd02948_c0	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho- undecaprenol [c0]	C86H140N7O21P2	-3	SULOOAFLXMQJSF-OGDYFQGPSA-K	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(O)C(OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(O)=NC(C)C([O-])=NC(C)C(=O)O)C(=O)O)C1N=C(C)[O-]	-598.96	C04851	cpd02948
cpd00063_c0	Ca2+ [c0]	Ca	2	BHPQYMZQTOCNFJ-UHFFFAOYSA-N	[Ca+2]		C00076	cpd00063
cpd00063_e0	Ca2+ [e0]	Ca	2	BHPQYMZQTOCNFJ-UHFFFAOYSA-N	[Ca+2]		C00076	cpd00063
cpd02857_c0	DAHP [c0]	C7H10O10P	-3	PJWIPEXIFFQAQZ-PUFIMZNGSA-K	O=C([O-])C(=O)CC(O)C(O)C(O)COP(=O)([O-])[O-]	-469.06	C04691	cpd02857
cpd00699_c0	5-Dehydroquinate [c0]	C7H9O6	-1	WVMWZWGZRAXUBK-SYTVJDICSA-M	O=C1CC(O)(C(=O)[O-])CC(O)C1O	-214.49	C00944	cpd00699
cpd11468_c0	Dodecanoyl-ACP [c0]	C23H44N2O8PRS	-2				C05223	cpd11468
cpd11469_c0	(2E)-Dodecenoyl-[acp] [c0]	C23H41N2O8PRS	-2				C05758	cpd11469
cpd00058_e0	Cu2+ [e0]	Cu	2	JPVYNHNXODAKFH-UHFFFAOYSA-N	[Cu+2]		C00070	cpd00058
cpd00058_c0	Cu2+ [c0]	Cu	2	JPVYNHNXODAKFH-UHFFFAOYSA-N	[Cu+2]		C00070	cpd00058
cpd03915_c0	Cob(I)yrinate diamide [c0]	C45H59CoN6O12	-2	NKLHEMWEQJCPPF-OKJGWHJPSA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(=O)O)C5CC(=O)O)C(C)(CC(=N)[O-])C4CCC(=O)O)C(C)(CC([NH-])=O)C3CCC(=O)[O-])C(C)(C)C2CCC(=O)O.[Co+]		C06505	cpd03915
cpd00421_c0	Triphosphate [c0]	H2O10P3	-3	UNXRWKVEANCORM-UHFFFAOYSA-K	O=P([O-])([O-])OP(=O)(O)OP(=O)([O-])O		C00536	cpd00421
cpd03916_c0	Adenosyl cobyrinate diamide [c0]	C55H71CoN11O15	-1	OCNLJCZKGHKJGF-NQYRMHKHSA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(=O)O)C5CC(=O)O)C(C)(CC(=N)[O-])C4CCC(=O)O)C(C)(CC([NH-])=O)C3CCC(=O)[O-])C(C)(C)C2CCC(=O)O.[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+2]		C06506	cpd03916
cpd00087_c0	Tetrahydrofolate [c0]	C19H21N7O6	-2	MSTNYGQPCMXVAQ-KIYNQFGBSA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2	-113.97	C00101	cpd00087
cpd02152_c0	L-Argininosuccinate [c0]	C10H17N4O6	-1	KDZOASGQNOPSCU-ZBHICJROSA-M	N=C(NCCCC(N)C(=O)O)NC(CC(=O)[O-])C(=O)O	-224.81	C03406	cpd02152
cpd00051_c0	L-Arginine [c0]	C6H15N4O2	1	ODKSFYDXXFIFQN-BYPYZUCNSA-O	N=C(N)NCCCC([NH3+])C(=O)O	-73.77	C00062	cpd00051
cpd01260_c0	Lauroyl-CoA [c0]	C33H54N7O17P3S	-4	YMCXGHLSVALICC-GMHMEAMDSA-J	CCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-769.63	C01832	cpd01260
cpd00641_c0	L-Histidinol [c0]	C6H12N3O	1	ZQISRDCJNBUVMM-YFKPBYRVSA-O	[NH3+]C(CO)Cc1cnc[nH]1	-2.41	C00860	cpd00641
cpd15328_c0	1-octadec-11-enoyl-sn-glycerol 3-phosphate [c0]	C21H40O7P	-1			-317.85		cpd15328
cpd15687_c0	CDP-1,2-dianteisopentadecanoylglycerol [c0]	C42H75N3O15P2	-2			-644.46		cpd15687
cpd15693_c0	Dianteisopentadecanoylphosphatidylserine [c0]	C36H68NO10P	-2			-428.74		cpd15693
cpd02060_c0	(2E)-Dodecenoyl-CoA [c0]	C33H52N7O17P3S	-4	IRFYVBULXZMEDE-XCFIPPSPSA-J	CCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-748.82	C03221	cpd02060
cpd00126_c0	GMP [c0]	C10H12N5O8P	-2	RQFCJASXJCIDSX-UUOKFMHZSA-L	N=c1nc([O-])c2ncn(C3OC(COP(=O)([O-])O)C(O)C3O)c2[nH]1	-308.3	C00144	cpd00126
cpd00311_c0	Guanosine [c0]	C10H13N5O5	0	NYHBQMYGNKIUIF-UUOKFMHZSA-N	N=c1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1	-95.8	C00387	cpd00311
cpd00626_c0	dTDPglucose [c0]	C16H24N2O16P2	-2	YSYKRGRSMLTJNL-URARBOGNSA-L	Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)nc1[O-]	-723.12	C00842	cpd00626
cpd12547_c0	L-2-Lysophosphatidylethanolamine [c0]	C23H46NO7P	0				C04438	cpd12547
cpd00062_c0	UTP [c0]	C9H12N2O15P3	-3	PGAVKCOVUIYSFO-XVFCMESISA-K	O=c1nc([O-])ccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C1O	-813.77	C00075	cpd00062
cpd08286_c0	2-C-methyl-D-erythritol4-phosphate [c0]	C5H11O7P	-2	XMWHRVNVKDKBRG-UHNVWZDZSA-L	CC(O)(CO)C(O)COP(=O)([O-])[O-]	-366.71	C11434	cpd08286
cpd03163_c0	Selenomethionine [c0]	C5H11NO2Se	0	RJFAYQIBOAGBLC-BYPYZUCNSA-N	C[Se]CCC(N)C(=O)O		C05335	cpd03163
cpd03392_c0	Se-Adenosylselenomethionine [c0]	C15H23N6O5Se	1	GGJFWMOVUFBSIN-AIRLBKTGSA-P	C[Se+](CCC([NH3+])C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O		C05691	cpd03392
cpd11478_c0	(R)-3-Hydroxybutanoyl-[acyl-carrier protein] [c0]	C15H27N2O9PRS	-1				C04618	cpd11478
cpd11465_c0	But-2-enoyl-[acyl-carrier protein] [c0]	C15H25N2O8PRS	-1				C04246	cpd11465
cpd02978_c0	7,8-Dihydroneopterin 3'-triphosphate [c0]	C9H13N5O13P3	-3	DGGUVLXVLHAAGT-XINAWCOVSA-K	N=c1nc([O-])c2c([nH]1)NCC(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])=N2	-704.45	C04895	cpd02978
cpd03666_c0	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)- amino-4-oxopyrimidine [c0]	C9H15N5O14P3	-3	ZJYBJXKSWQPKFW-UHFFFAOYSA-K	N=c1nc([O-])c(N)c(NCC(=O)C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])[nH]1	-753.92	C06148	cpd03666
cpd04918_c0	D-Glycero-D-manno-heptose7-phosphate [c0]	C7H13O10P	-2	SDADNVAZGVDAIM-KLJZZCKASA-L	O=P([O-])([O-])OCC(O)C1OC(O)C(O)C(O)C1O	-467.2	C07836	cpd04918
cpd08316_c0	D-Glycero-D-manno-heptose1-7-bisphosphate [c0]	C7H12O13P2	-4	LMTGTTLGDUACSJ-QQABCQGCSA-J	O=P([O-])([O-])OCC(O)C1OC(OP(=O)([O-])[O-])C(O)C(O)C1O	-679.7	C11472	cpd08316
cpd00107_e0	L-Leucine [e0]	C6H13NO2	0	ROHFNLRQFUQHCH-YFKPBYRVSA-N	CC(C)CC(N)C(=O)O	-84.87	C00123	cpd00107
cpd00107_c0	L-Leucine [c0]	C6H13NO2	0	ROHFNLRQFUQHCH-YFKPBYRVSA-N	CC(C)CC(N)C(=O)O	-84.87	C00123	cpd00107
cpd00290_c0	D-fructose-1,6-bisphosphate [c0]	C6H10O12P2	-4	RNBGYGVWRKECFJ-ARQDHWQXSA-J	O=P([O-])([O-])OCC1OC(O)(COP(=O)([O-])[O-])C(O)C1O	-644.17	C00354	cpd00290
cpd00072_c0	D-fructose-6-phosphate [c0]	C6H11O9P	-2	BGWGXPAPYGQALX-ARQDHWQXSA-L	O=P([O-])([O-])OCC1OC(O)(CO)C(O)C1O	-431.67	C00085	cpd00072
cpd03607_c0	4-(Phosphonooxy)-threonine [c0]	C4H8NO7P	-2	FKHAKIJOKDGEII-UHFFFAOYSA-L	NC(C(=O)[O-])C(O)COP(=O)([O-])O	-373.07	C06055	cpd03607
cpd04539_c0	2-Amino-3-oxo-4-phosphonooxybutyrate [c0]	C4H6NO7P	-2	LMKSRFWSQAKTOE-VKHMYHEASA-L	NC(C(=O)[O-])C(=O)COP(=O)([O-])O	-365.05	C07335	cpd04539
cpd11554_c0	8-methyl-3-oxo-nonanoyl-ACP [c0]	C21H37N2O9PRS	-1					cpd11554
cpd11555_c0	8-methyl-3-hydroxy-nonanoyl-ACP [c0]	C21H39N2O9PRS	-1					cpd11555
cpd00184_e0	Thymidine [e0]	C10H14N2O5	0	IQFYYKKMVGJFEH-XLPZGREQSA-N	Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O	-145.84	C00214	cpd00184
cpd00184_c0	Thymidine [c0]	C10H14N2O5	0	IQFYYKKMVGJFEH-XLPZGREQSA-N	Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O	-145.84	C00214	cpd00184
cpd00357_c0	TTP [c0]	C10H14N2O14P3	-3	NHVNXKFIZYSCEB-XLPZGREQSA-K	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O2)c(=O)nc1[O-]	-774.34	C00459	cpd00357
cpd00297_c0	dTDP [c0]	C10H14N2O11P2	-2	UJLXYODCHAELLY-XLPZGREQSA-L	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)([O-])O)O2)c(=O)nc1[O-]	-566.34	C00363	cpd00297
